lib_mrq,lib_mod_doss,lib_mod,dscom,cnit,tvv,cod_cbr,hybride,puiss_admin_98,puiss_max,typ_boite_nb_rapp,conso_urb,conso_exurb,conso_mixte,co2,co_typ_1,hc,nox,hcnox,ptcl,masse_ordma_min,masse_ordma_max,champ_v9,date_maj,Carrosserie,gamme,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
MERCEDES,VITO,VITO,COMBI 122 CDI,M10MCDVP022E678,639/2KAB61280N2A1F2T29,GO,non,15,165.0,A 5,"10,80000019","7,099999905",,224.0,"0,352999985",,"0,252999991","0,272000015","0,002",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP024E579,639/2LAA71305N1A2G2S28,GO,non,9,100.0,A 5,10,"6,800000191",8.0,211.0,"0,078000002",,"0,224000007","0,232999995","0,001",2025,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI 4x4,M10MCDVP025S168,639/2LAA73280N3A2F2T27,GO,non,9,100.0,A 5,"11,10000038","7,400000095",,232.0,"0,061000001",,"0,228","0,240999997","0,001",2155,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H2 TDI (163ch) BlueMotion,M10VWGVPC485966,2EC2KM4D1320NSEA25VE7,GO,non,10,120.0,M 6,8,"6,599999905",,187.0,"0,409000009",,"0,213","0,25","0,001",2279,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 4x4 316 CDI - 37,M10MCDVPF190640,906AC35/4x4KNMD2349EMEC65UA9,GO,non,11,120.0,M 6,"10,89999962","7,199999809",,227.0,"0,125",,"0,229000002","0,257999986","0,001",2186,2355,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H2 TDI (109ch),M10VWGVPC47Z440,2EC2KM4B1349ESEC24WA9,GO,non,8,80.0,M 6,"9,399999619","7,199999809",,208.0,"0,136999995",,"0,214000002","0,238000005","0,001",2279,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVPG09N203,639/2KAA31305N2M3J2V29,GO,non,10,120.0,M 6,"8,899999619","6,5",,193.0,"0,046",,"0,196999997","0,216000006",0,2356,2450,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H1 TDI (109ch) BlueMotion,M10VWGVPC50D072,2EC2KN4B1350ENEB25TA9,GO,non,7,80.0,M 6,8,"6,400000095",,181.0,"0,398000002",,"0,232999995","0,266000003","0,001",1976,2800,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
TOYOTA,PRIUS,PRIUS,"""PRIUS (136ch) 15""""""",M10JT0VP008A748,XW3(a)ZVW30(H)ZVW30L-AHXEBW(2J),EH,oui,5,73.0,V 0,"3,900000095","3,700000048",,89.0,"0,257999986","0,057999998","0,006",,,1440,1440,715/2007*195/2013EURO5,mars-14,BERLINE,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H2 TDI (163ch) BlueMotion,M10VWGVPE07X282,2EC2KM4D1350ELEB25WA9,GO,non,10,120.0,M 6,"8,300000191","6,900000095",,195.0,"0,400999993",,"0,213","0,250999987","0,001",2219,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVPG13Y061,639/2LAA71305N1A2K2U37,GO,non,9,100.0,A 5,"10,10000038","6,900000095",,214.0,"0,041999999",,"0,189999998","0,201000005","0,001",2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (163ch) BlueMotion,M10VWGVPE06T922,2EC2KM4D1349EMEB25SB9,GO,non,10,120.0,M 6,"8,300000191","6,900000095",,195.0,"0,400999993",,"0,213","0,250999987","0,001",2064,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CADDY,CADDY,CADDY CONFORTLINE 2.0 CR TDI (140ch) FAP DSG,M10VWGVPD62H230,2KACCFHCX01N0J2FD6FD62E018N1SKVR27MJ,GO,non,8,103.0,A 6,"6,599999905","5,5",,155.0,"0,158999994",,"0,108000003","0,123999998",0,1577,1577,"""715/2007*195/2013EURO5",,COMBISPACE,INFERIEURE,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 32,M10MCDVPF13S602,906AC35KHMC1349EMFB25TB9,GO,non,9,95.0,A 7,"9,800000191",7,,213.0,"0,086999997",,"0,275000006","0,287",0,2124,2185,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 4x4 213 CDI - 32,M10MCDVPF19S244,906AC35/4x4KHMC2350ELCE6GWA9,GO,non,9,95.0,A 5,"10,69999981","8,100000381",,240.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2859,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI 4x4,M10MCDVP374D131,639/2LAA73305N1A2F2U28,GO,non,10,100.0,A 5,"11,19999981","7,5",,234.0,"0,061000001",,"0,228","0,240999997","0,001",2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP3732836,639/2LAA71305N1A2D2S37,GO,non,9,100.0,A 5,10,"6,800000191",8.0,211.0,"0,078000002",,"0,224000007","0,232999995","0,001",2025,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
BMW,SERIE 4,428,"""428i (jantes 18"""" et 19"""" montes mixtes)""",M10BMWVP014G864,3C3N316H240000,ES,non,15,180.0,M 6,"8,899999619","5,300000191",,156.0,"0,505999982","0,037","0,017999999",,0,1525,1525,"""715/2007*195/2013EURO6",,COUPE,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP0240565,639/2LAA71305N1A2F2T28,GO,non,9,100.0,A 5,"10,10000038","6,900000095",,213.0,"0,078000002",,"0,224000007","0,232999995","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,CLASSE C,C 350,C 350 4MATIC BERLINE BVA7,M10MCDVPGY4E722,204H0S6M1NZABA511,ES,non,20,225.0,A 7,"10,10000038","6,099999905",,178.0,"0,118000001","0,055","0,02",,"0,001",1670,1670,"""715/2007*195/2013EURO5",,BERLINE,SUPERIEURE,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 319 CDI,M10MCDVPF14G916,906AC35KHNE1349NLCB2GWB6,GO,non,13,140.0,A 5,"12,5",9,,272.0,"0,067000002","0,014","1,845999956",,"0,002",2586,3026,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVPG12J956,639/2LAA31305N3M3K1V28,GO,non,10,120.0,M 6,"9,5","6,699999809",,203.0,"0,046",,"0,196999997","0,216000006",0,2356,2525,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP6053727,639/2LBA31305N3M3J2S27,GO,non,10,120.0,M 6,"8,699999809","6,300000191",,187.0,"0,046",,"0,196999997","0,216000006",0,2075,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 37,M10MCDVPF14E756,906AC35KHMD1350NMCC2KWD9,GO,non,11,120.0,A 5,"10,5","8,199999809",,241.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2851,"""2005/55*2008/74EEV",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVPG10R772,639/2KAA71280N1M3A1S29,GO,non,9,100.0,M 6,"9,300000191","6,5",,198.0,"0,046",,"0,196999997","0,216000006",0,1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVPG10K086,639/2LBA31305N1M3F2W27,GO,non,10,120.0,M 6,"8,899999619","6,5",,193.0,"0,046",,"0,196999997","0,216000006",0,2586,2600,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H1 TDI (109ch),M10VWGVPC494964,2EC2KN4B1349NMED24WA9,GO,non,8,80.0,M 6,"9,899999619","7,400000095",,218.0,"0,136999995",,"0,214000002","0,238000005","0,001",2028,2801,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVP0224341,639/2KAA71305N3M3D2U39,GO,non,9,100.0,M 6,9,"6,599999905",,195.0,"0,174999997",,"0,225999996","0,247999996","0,001",2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H2 TDI (163ch),M10VWGVPE076061,2EC2KM4D1349NLEA24WE9,GO,non,10,120.0,M 6,"8,5","6,900000095",,197.0,"0,400999993",,"0,213","0,250999987","0,001",2219,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 43,M10MCDVPF16S441,906AC35KMMD1349ELCC2GWA9,GO,non,11,120.0,A 5,"10,5","8,199999809",,241.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2849,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE A,A 200,A 200 CDI 4MATIC BVA7 FAP,M10MCDVPGY4S409,245G12S1P1MZAAA500,GO,non,7,100.0,A 7,"5,5","4,099999905",,121.0,"0,215000004",,"0,061999999","0,081","0,001",1545,1545,"""715/2007*195/2013EURO6",,BERLINE,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H1 TDI (109ch) BlueMotion,M10VWGVPE08M367,2EC2KN4B1350NMEC25VA9,GO,non,7,80.0,M 6,"8,800000191","6,699999809",,197.0,"0,202999994",,"0,214000002","0,238999993","0,001",2028,2801,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 43,M10MCDVPF16C037,906AC35KMMC1350ESEB25WA9,GO,non,9,95.0,M 6,"10,30000019","6,900000095",,215.0,"0,48300001",,"0,221000001","0,287",0,2586,2859,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H1 TDI (163ch),M10VWGVPE09W667,2EC2KN4D1350NNEB24WA9,GO,non,10,120.0,M 6,"8,899999619",7,,203.0,"0,400999993",,"0,213","0,250999987","0,001",1976,2783,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 43,M10MCDVPF14V507,906AC35KHMD1349NSEC25VB7,GO,non,11,120.0,M 6,"10,89999962","6,900000095",,222.0,"0,086000003",,"0,230000004","0,263000011",0,2356,2585,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H2 TDI (109ch),M10VWGVPE05P372,2EC2KM4B1350ELEB24VA9,GO,non,7,80.0,M 6,"8,600000381","6,900000095",,197.0,"0,393000007",,"0,232999995","0,266000003","0,001",2219,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 319 CDI,M10MCDVPF170606,906AC35KMNE1350NNFB23WB9,GO,non,13,140.0,A 7,"11,5","7,800000191",,243.0,"0,067000002","0,014","1,845999956",,"0,002",2586,2842,"""2005/55*2008/74EEV",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP024H995,639/2LAA71305N3M3D2S38,GO,non,9,100.0,M 6,"8,800000191","6,400000095",,190.0,"0,174999997",,"0,225999996","0,247999996","0,001",2075,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP603Y469,639/2LAA31305N3A2F2U28,GO,non,11,120.0,A 5,"10,10000038","6,900000095",,214.0,"0,041999999",,"0,189999998","0,201000005","0,001",2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP024Z370,639/2LAA71280N2M3J2S37,GO,non,9,100.0,M 6,"8,800000191","6,400000095",,190.0,"0,174999997",,"0,225999996","0,247999996","0,001",2050,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI 4x4,M10MCDVP025D153,639/2LAA73280N3A2B2T28,GO,non,9,100.0,A 5,"11,10000038","7,400000095",,232.0,"0,061000001",,"0,228","0,240999997","0,001",2155,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVP610J799,639/2KAA71305N3M3B2T28,GO,non,9,100.0,M 6,"8,800000191","6,400000095",,190.0,"0,046",,"0,196999997","0,216000006",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 30 L1H1 TDI (163ch),M10VWGVPB31U055,2EC1KN4D1319NNEB14TA7,GO,non,10,120.0,M 6,"8,899999619",7,,203.0,"0,409000009",,"0,213","0,25","0,001",1976,2739,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 43,M10MCDVPF16P668,906AC35KMMD1349NLFB23WB7,GO,non,10,120.0,A 7,"9,600000381","6,900000095",,209.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2956,"""2005/55*2008/74EEV",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP6084373,639/2LAA71280N2M3F1S27,GO,non,9,100.0,M 6,"9,300000191","6,5",,198.0,"0,046",,"0,196999997","0,216000006",0,2050,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP3764738,639/2LAA31305N1M3J1S28,GO,non,10,120.0,M 6,"9,300000191","6,5",,198.0,"0,174999997",,"0,225999996","0,247999996","0,001",2025,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
OPEL,INSIGNIA,INSIGNIA,INSIGNIA 5P 2.0 CDTI BI-TURBO (192ch) 4X4 BVA6,M10PELVP253L186,0G-ACAHFA23BC1R5BGDA5,GO,non,11,,A 6,"8,199999809","4,900000095",,162.0,"0,035999998",,"0,114","0,123000003",0,1843,1843,"""715/2007*459/2012EURO5",,BERLINE,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H2 TDI (109ch) BlueMotion,M10VWGVPE05N008,2EC2KM4B1320NLED25VB7,GO,non,8,80.0,M 6,"9,300000191","7,300000191",8.0,209.0,"0,136999995",,"0,214000002","0,238999993","0,001",2219,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVPG126458,639/2KAA71280N1M3D2U28,GO,non,9,100.0,M 6,"8,899999619","6,5",,193.0,"0,046",,"0,196999997","0,216000006",0,2186,2275,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (109ch) BlueMotion,M10VWGVPE04W891,2EC2KM4B1320EMEB25VA7,GO,non,7,80.0,M 6,8,"6,699999809",,189.0,"0,393000007",,"0,232999995","0,266000003","0,001",2064,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
FIAT,PANDA,PANDA,PANDA III Trekking 1.3 MultiJet (75ch) Start/Stop,M10FATVP008S688,312PXL1AP3D,GO,non,4,55.0,M 5,"4,800000191","3,799999952",,109.0,"0,203999996",,"0,159999996","0,182999998",0,1110,1110,715/2007*692/2008EURO5,mars-14,BERLINE,INFERIEURE,,,,
MERCEDES,VITO,VITO,COMBI 110 CDI,M10MCDVP021X177,639/2KAA11305N1M4G2T29,GO,non,7,70.0,M 6,"9,300000191","6,599999905",,200.0,"0,097000003",,"0,243000001","0,263000011","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H2 TDI (136ch) BlueMotion,M10VWGVPC489255,2EC2KM4C1349ESED25WB9,GO,non,9,100.0,M 6,"9,300000191","7,300000191",8.0,209.0,"0,136999995",,"0,214000002","0,238000005","0,001",2279,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI 4x4,M10MCDVP601S914,639/2KAA33305N1A2D2T29,GO,non,11,120.0,A 5,11,"7,300000191",,230.0,"0,006",,"0,210999995","0,219999999",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
AUDI,TTS COUPE,TT,TTS CoupÃÂÃÂÃÂÃÂ© 2.0 TFSI (272ch) QUATTRO,M10AUDVP007J947,8JCCDLBQ1QM62Q023R8J807MJEM1,ES,non,17,200.0,M 6,"10,80000019","6,199999809",,184.0,"0,365999997","0,039999999","0,026000001",,"0,001",1485,1485,"""715/2007*630/2012EURO5",,COUPE,LUXE,,,,
MERCEDES,CLASSE B,B 220,B 220 CDI BVA7 FAP,M10MCDVPGY4F626,245GM2S2P2MZAAB503,GO,non,9,125.0,A 7,5,"3,799999952",,111.0,"0,158000007",,"0,064999998","0,086000003","0,001",1505,1505,"""715/2007*195/2013EURO6",,MONOSPACE COMPACT,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP603S524,639/2LAA31305N3M3D2U37,GO,non,10,120.0,M 6,"8,899999619","6,5",,193.0,"0,046",,"0,196999997","0,216000006",0,2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP603R267,639/2LAA31305N1M3G2T28,GO,non,10,120.0,M 6,"8,800000191","6,400000095",,190.0,"0,046",,"0,196999997","0,216000006",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP609P647,639/2KAA31280N3A2D2S38,GO,non,10,120.0,A 5,"9,899999619","6,699999809",,208.0,"0,041999999",,"0,189999998","0,201000005","0,001",1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
JEEP,WRANGLER UNLIMITED,WRANGLER,WRANGLER Unlimited (2012) 2.8 L CRD BVM6,M1GJEPVP000S324,JKJXHF9C5HD3A,GO,non,13,147.0,M 6,"9,600000381","7,5",,217.0,"0,108999997","0,023","0,135000005","0,160999998",0,2128,2238,715/2007*692/2008EURO5,juin-13,TS TERRAINS/CHEMINS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (163ch),M10VWGVPE063702,2EC2KM4D1320NMEA24VE7,GO,non,10,120.0,M 6,"8,5","6,900000095",,197.0,"0,400999993",,"0,213","0,250999987","0,001",2064,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE E,E 500,E 500 BERLINE BVA7,M10MCDVPGW7Y511,212J07VM0NZCCA440,ES,non,30,300.0,A 7,"12,60000038","6,699999809",,209.0,"0,600000024","0,064999998","0,028000001",,"0,001",1925,1925,"""715/2007*195/2013EURO5",,BERLINE,LUXE,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVP6028153,639/2KAA71305N1A2B2V39,GO,non,9,100.0,A 5,"10,10000038","6,900000095",,214.0,"0,041999999",,"0,189999998","0,201000005","0,001",2356,2450,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP373F752,639/2LAA71280N2A2F2U38,GO,non,9,100.0,A 5,"10,19999981",7,,216.0,"0,078000002",,"0,224000007","0,232999995","0,001",2186,2275,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP6014768,639/2KAA31305N3M3G2V29,GO,non,10,120.0,M 6,"8,899999619","6,5",,193.0,"0,046",,"0,196999997","0,216000006",0,2356,2450,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP3742386,639/2LAB61305N1A1G2S27,GO,non,15,165.0,A 5,"10,80000019","7,099999905",,223.0,"0,352999985",,"0,252999991","0,282000005","0,002",2025,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
OPEL,INSIGNIA,INSIGNIA,INSIGNIA 5P 2.0 CDTI (160ch) 4X2 BVM6,M10PELVP253U159,0G-ACAHBC23BC1R2FMSA5,GO,non,9,120.0,M 6,"6,599999905","4,5",,139.0,"0,275999993",,"0,123999998","0,152999997",0,1816,1816,"""715/2007*459/2012EURO5",,BERLINE,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 37,M10MCDVPF186744,906AC35KNMD1350EMCC2GWB9,GO,non,11,120.0,A 5,"10,5","8,199999809",,241.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2859,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H1 TDI (163ch),M10VWGVPE097060,2EC2KN4D1320NMEA24TE7,GO,non,10,120.0,M 6,"8,5","6,900000095",,197.0,"0,400999993",,"0,213","0,250999987","0,001",2028,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
AUDI,A3 LIMOUSINE,A3,A3 Berline 2.0 TDI (150ch) quattro,M10AUDVP0086872,8VLCRBCQ1QM62Q031R8V9A7MJEM1,GO,non,8,110.0,M 6,"5,900000095",4,,121.0,"0,363000005",,"0,159999996","0,209000006",0,1475,1475,"""715/2007*195/2013EURO5",,BERLINE,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVP022F025,639/2KAA71280N2M3A2U39,GO,non,9,100.0,M 6,9,"6,599999905",,195.0,"0,174999997",,"0,225999996","0,247999996","0,001",2186,2200,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP377T241,639/2LAB61305N3A1K2U28,GO,non,15,165.0,A 5,"10,89999962","7,199999809",,226.0,"0,352999985",,"0,252999991","0,282000005","0,002",2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 32,M10MCDVPF12T967,906AC30KMMD1302NNFB15SA9,GO,non,10,120.0,A 7,"9,800000191","6,900000095",8.0,211.0,"0,086999997",,"0,275000006","0,287","0,003",1983,2075,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP376P784,639/2LAA31305N2M3D1U38,GO,non,10,120.0,M 6,"9,5","6,699999809",,203.0,"0,174999997",,"0,225999996","0,247999996","0,001",2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 32,M10MCDVPF16R766,906AC35KMMD1349NNFA25WA9,GO,non,11,120.0,A 7,"9,899999619","7,199999809",,216.0,"0,093000002",,"0,263999999","0,27700001","0,001",2586,2705,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVP6023245,639/2KAA71305N2A2J2V39,GO,non,9,100.0,A 5,"10,10000038","6,900000095",,214.0,"0,041999999",,"0,189999998","0,201000005","0,001",2356,2450,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H1 TDI (136ch),M10VWGVPC50L396,2EC2KN4C1349ENEB24SA9,GO,non,9,100.0,M 6,"8,600000381","6,900000095",,197.0,"0,398000002",,"0,232999995","0,266000003","0,001",1976,2800,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP607G677,639/2KAA31305N3M3D1T29,GO,non,10,120.0,M 6,"9,399999619","6,599999905",,200.0,"0,046",,"0,196999997","0,216000006",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE C,C 200,C 200 CDI STATION WAGON BVM6 FAP,M10MCDVPFY55228,204KH2S1M0KRAAA542,GO,non,7,100.0,M 6,"6,199999809","4,400000095",5.0,133.0,"0,268000007",,"0,153999999","0,172000006",0,1615,1615,"""715/2007*630/2012EURO5",,BREAK,SUPERIEURE,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP372H173,639/2KAA31305N3M3F2S39,GO,non,10,120.0,M 6,"8,800000191","6,400000095",,190.0,"0,174999997",,"0,225999996","0,247999996","0,001",1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP024P844,639/2LAA71305N2M3F2V37,GO,non,9,100.0,M 6,9,"6,599999905",,195.0,"0,174999997",,"0,225999996","0,247999996","0,001",2356,2585,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI 4x4,M10MCDVP024U002,639/2LAA33305N2A2D2V27,GO,non,11,120.0,A 5,"11,19999981","7,5",,234.0,"0,061000001",,"0,228","0,240999997","0,001",2356,2585,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,CLASSE B,B 180,B 180 CDI BVA7 FAP,M10MCDVPGE1V011,245GM212M2MZAAB503,GO,non,6,80.0,A 7,5,"3,900000095",,112.0,"0,248999998",,"0,143999994","0,159999996","0,001",1465,1465,"""715/2007*195/2013EURO5",,MONOSPACE COMPACT,MOY-INFER,,,,
