lib_mrq,lib_mod_doss,lib_mod,dscom,cnit,tvv,cod_cbr,hybride,puiss_admin_98,puiss_max,typ_boite_nb_rapp,conso_urb,conso_exurb,conso_mixte,co2,co_typ_1,hc,nox,hcnox,ptcl,masse_ordma_min,masse_ordma_max,champ_v9,date_maj,Carrosserie,gamme,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
FIAT,PANDA,PANDA,PANDA 4x4 1.2 (69ch),M10FATVP0000934,169AXF2A09C,ES,non,5,51.0,M 5,"7,300000191","5,300000191",6.0,139.0,"0,248999998","0,039000001","0,026000001",,,1055,1142,715/2007*692/2008EURO5,mars-14,BERLINE,INFERIEURE,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVPG11H373,639/2LAA71280N1M3F1U28,GO,non,9,100.0,M 6,"9,5","6,699999809",7699999809.0,203.0,"0,046",,"0,196999997","0,216000006",0,2186,2275,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP6043958,639/2LAB61305N1A1G2S28,GO,non,15,165.0,A 5,"10,89999962",7,8399999619.0,221.0,"0,361000001",,"0,256999999","0,289000005",0,2025,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI 4x4,M10MCDVP0426068,639/2LAA33305N2A2C2V37,GO,non,11,120.0,A 5,"11,19999981","7,5",8899999619.0,234.0,"0,061000001",,"0,228","0,240999997","0,001",2356,2585,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,CLASSE A,A 220,A 220 CDI BVA7,M10MCDVPGJ90815,245G12S2P2MZAAB503,GO,non,9,125.0,A 7,"5,400000095","3,799999952",4400000095.0,115.0,"0,158000007",,"0,064999998","0,086000003","0,001",1485,1485,"""715/2007*195/2013EURO6",,BERLINE,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H2 TDI (109ch),M10VWGVPE05G522,2EC2KM4B1350NLEC24VA9,GO,non,8,80.0,M 6,"9,399999619","7,199999809",7900000095.0,208.0,"0,202999994",,"0,214000002","0,238999993","0,001",2219,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVPG117460,639/2LAA71305N1M3D1U28,GO,non,9,100.0,M 6,"9,5","6,699999809",7699999809.0,203.0,"0,046",,"0,196999997","0,216000006",0,2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP609J642,639/2KAA31280N3A2C2T28,GO,non,10,120.0,A 5,10,"6,800000191",8.0,211.0,"0,041999999",,"0,189999998","0,201000005","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
HYUNDAI,I 30,I 30,i30 1.4 CRDi (90ch) PACK Inventive Blue Drive,M10HMCVP000F880,GDHB5D21M65AZ1,GO,non,5,66.0,M 6,"4,699999809","3,599999905",4.0,105.0,"0,055",,"0,144999996","0,157000005","0,001",1355,1451,715/2007*566/2011EURO5,dÃÂÃÂÃÂÃÂc-13,BERLINE,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H1 TDI (163ch) BlueMotion,M10VWGVPC50E752,2EC2KN4D1320ENEA25TE7,GO,non,10,120.0,M 6,8,"6,400000095",6900000095.0,181.0,"0,409000009",,"0,213","0,25","0,001",1976,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (109ch),M10VWGVPC47W789,2EC2KM4B1350NMED24VD9,GO,non,8,80.0,M 6,"9,899999619","7,400000095",8300000191.0,218.0,"0,136999995",,"0,214000002","0,238000005","0,001",2064,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
OPEL,CORSA,CORSA,CORSA 3P 1.4 Turbo Twinport ecoFLEX Start/Stop BVM5,M10PELVP197A511,S-DF2114AAEB1P0DHF5,ES,non,6,88.0,M 5,"7,199999809","4,5",55.0,129.0,"0,483999997","0,023","0,02",,,1199,1199,"""715/2007*459/2012EURO5",,BERLINE,INFERIEURE,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP6038285,639/2LAA31305N1M3J2T28,GO,non,10,120.0,M 6,"8,800000191","6,400000095",7199999809.0,190.0,"0,046",,"0,196999997","0,216000006",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,CLASSE A,A 180,A 180 BVM6,M10MCDVPFZ8R828,245G124GQ2AZAAA530,ES,non,6,90.0,M 6,"6,900000095","4,099999905",5199999809.0,120.0,"0,147","0,043000001","0,015",,0,1360,1360,"""715/2007*195/2013EURO6",,BERLINE,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP604C446,639/2LAA71305N3M3G2U28,GO,non,9,100.0,M 6,"8,899999619","6,5",7300000191.0,193.0,"0,046",,"0,196999997","0,216000006",0,2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
ALFA-ROMEO,159,159,159 2.0 JTDm (170ch),M10ALFVP000G304,939AXS1B66,GO,non,9,125.0,M 6,"6,900000095","4,300000191",5300000191.0,139.0,"0,059999999",,"0,164000005","0,193000004","0,001",1565,1565,715/2007*692/2008EURO5,mars-14,BERLINE,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 122 CDI,M10MCDVP372B907,639/2KAB61280N2A1J2T39,GO,non,15,165.0,A 5,"10,80000019","7,099999905",85.0,224.0,"0,352999985",,"0,252999991","0,282000005","0,002",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP607E057,639/2LAA31305N1M3C2V27,GO,non,10,120.0,M 6,"8,899999619","6,5",7300000191.0,193.0,"0,046",,"0,196999997","0,216000006",0,2356,2585,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP6026891,639/2LAA31280N1A2G2S28,GO,non,10,120.0,A 5,"9,899999619","6,699999809",7900000095.0,208.0,"0,041999999",,"0,189999998","0,201000005","0,001",2025,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP601J456,639/2KAA31280N1A2G2T29,GO,non,10,120.0,A 5,10,"6,800000191",8.0,211.0,"0,041999999",,"0,189999998","0,201000005","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H1 TDI (109ch) BlueMotion,M10VWGVPC49F806,2EC2KN4B1320NMED25SA7,GO,non,8,80.0,M 6,"9,300000191","7,300000191",8.0,209.0,"0,136999995",,"0,214000002","0,238000005","0,001",2028,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H1 TDI (109ch),M10VWGVPE087219,2EC2KN4B1349NNEB24SA9,GO,non,7,80.0,M 6,"8,600000381","6,900000095",75.0,197.0,"0,393000007",,"0,232999995","0,266000003","0,001",1976,2783,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 32,M10MCDVPF152513,906AC35KMMC1349ENFC25SA9,GO,non,9,95.0,A 7,"9,899999619","7,199999809",8199999809.0,216.0,"0,100000001",,"0,246999994","0,252999991","0,001",2006,2075,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI 4x4,M10MCDVP373C555,639/2LAA33280N3A2D2U38,GO,non,11,120.0,A 5,"11,19999981","7,5",8899999619.0,234.0,"0,061000001",,"0,228","0,240999997","0,001",2186,2275,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H1 TDI (136ch),M10VWGVPE08U860,2EC2KN4C1350NMEC24TA9,GO,non,9,100.0,M 6,"9,399999619","7,199999809",7900000095.0,208.0,"0,202999994",,"0,214000002","0,238999993","0,001",2028,2801,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 43,M10MCDVPF13H688,906AC35KHMC1349NLCD2KWB7,GO,non,9,95.0,A 5,"10,89999962","8,399999619",9300000191.0,246.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2975,"""2005/55*2008/74EEV",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H1 TDI (136ch),M10VWGVPC50L529,2EC2KN4C1350EMEC24VA9,GO,non,9,100.0,M 6,"9,399999619","7,199999809",7900000095.0,208.0,"0,136999995",,"0,214000002","0,238000005","0,001",2028,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.5 E,M10MCDVP3748550,639/2LAC91305N1A4H7W27,ES,non,18,190.0,A 5,"16,5","9,5",1210000038.0,284.0,"0,226999998","0,030999999","0,029999999",,,2586,2600,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (163ch),M10VWGVPE07T339,2EC2KM4D1350EMEB24WA9,GO,non,10,120.0,M 6,"8,899999619",7,7699999809.0,203.0,"0,400999993",,"0,213","0,250999987","0,001",2064,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP024K937,639/2LAA71305N3A2F2W37,GO,non,9,100.0,A 5,"10,19999981",7,8199999809.0,216.0,"0,078000002",,"0,224000007","0,232999995","0,001",2586,2600,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,CLASSE E,E 250,E 250 CDI BERLINE BVM6 FAP,M10MCDVPGW7L728,212J0S3M0IZCCB442,GO,non,11,150.0,M 6,"6,199999809","4,400000095",5099999905.0,132.0,"0,209999993",,"0,170000002","0,182999998",0,1765,1765,"""715/2007*195/2013EURO5",,BERLINE,LUXE,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H1 TDI (136ch),M10VWGVPE08T665,2EC2KN4C1349ENED24VA9,GO,non,9,100.0,M 6,"9,899999619","7,400000095",8300000191.0,218.0,"0,136999995",,"0,214000002","0,238999993","0,001",1976,2800,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 43,M10MCDVPF13T869,906AC35KHMC1350ELEB25UA9,GO,non,9,95.0,M 6,"10,30000019","6,800000191",8100000381.0,213.0,"0,48300001",,"0,221000001","0,287",0,2270,2355,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP607L064,639/2LAA31305N2A2C2S28,GO,non,10,120.0,A 5,"9,899999619","6,699999809",7900000095.0,208.0,"0,041999999",,"0,189999998","0,201000005","0,001",2050,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP607T072,639/2LAA31305N2A2C2U28,GO,non,11,120.0,A 5,"10,10000038","6,900000095",8100000381.0,214.0,"0,041999999",,"0,189999998","0,201000005","0,001",2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 32,M10MCDVPJ219422,906AC30KNMC1280NNFA15TA7,GO,non,9,95.0,A 7,"9,800000191",7,8.0,211.0,"0,093000002",,"0,263999999","0,27700001","0,001",2076,2185,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP6011826,639/2KAA31320E3A2C2W29,GO,non,11,120.0,A 5,"10,10000038","6,900000095",8100000381.0,214.0,"0,041999999",,"0,189999998","0,201000005","0,001",2586,2600,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H3 TDI (109ch),M10VWGVPC451408,2EC2KH4B1320ELEC24WA7,GO,non,8,80.0,M 6,"9,399999619","7,199999809",7900000095.0,208.0,"0,136999995",,"0,214000002","0,238000005","0,001",2246,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 3.5 E,M10MCDVP6061918,639/2KAC91305N2A4H7W36,ES,non,18,190.0,A 5,"16,5","9,5",1210000038.0,284.0,"0,226999998","0,030999999","0,029999999",,,2586,2675,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP607V972,639/2LAA31280N2M3F1T38,GO,non,10,120.0,M 6,"9,399999619","6,599999905",7599999905.0,200.0,"0,046",,"0,196999997","0,216000006",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 32,M10MCDVPF13B330,906AC30KNMD1319NNFB15WA9,GO,non,11,120.0,A 7,10,"7,300000191",8300000191.0,218.0,"0,086999997",,"0,275000006","0,287",0,2586,2589,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H1 TDI (163ch) BlueMotion,M10VWGVPE09Z598,2EC2KN4D1350NMEB25UD9,GO,non,10,120.0,M 6,"8,300000191","6,900000095",7400000095.0,195.0,"0,400999993",,"0,213","0,250999987","0,001",2028,2801,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H2 TDI (136ch) BlueMotion,M10VWGVPE063289,2EC2KM4C1350ENED25WA9,GO,non,9,100.0,M 6,"9,300000191","7,300000191",8.0,209.0,"0,136999995",,"0,214000002","0,238999993","0,001",1982,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 319 CDI,M10MCDVPF14D974,906AC35KHNE1350ELEA22WB9,GO,non,13,140.0,M 6,"12,19999981","7,300000191",9100000381.0,240.0,"0,067000002","0,014","1,845999956",,"0,002",2586,2859,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP376T569,639/2LAA31280N2M3F1S27,GO,non,10,120.0,M 6,"9,300000191","6,5",75.0,198.0,"0,174999997",,"0,225999996","0,247999996","0,001",2050,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (163ch),M10VWGVPC499193,2EC2KM4D1349NMEB24SB9,GO,non,10,120.0,M 6,"8,899999619",7,7699999809.0,203.0,"0,409000009",,"0,213","0,25","0,001",2064,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H2 TDI (163ch) BlueMotion,M10VWGVPE07P238,2EC2KM4D1349NSEB25WB9,GO,non,10,120.0,M 6,"8,300000191","6,900000095",7400000095.0,195.0,"0,400999993",,"0,213","0,250999987","0,001",2279,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP373H754,639/2LAA71280N2A2G2S38,GO,non,9,100.0,A 5,10,"6,800000191",8.0,211.0,"0,078000002",,"0,224000007","0,232999995","0,001",2050,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H2 TDI (136ch) BlueMotion,M10VWGVPC48K363,2EC2KM4C1349NSEB25UA9,GO,non,8,100.0,M 6,8,"6,400000095",6900000095.0,181.0,"0,398000002",,"0,232999995","0,266000003","0,001",2279,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP376K912,639/2LAA31305N3M3G1V28,GO,non,10,120.0,M 6,"9,5","6,699999809",7699999809.0,203.0,"0,174999997",,"0,225999996","0,247999996","0,001",2356,2525,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
FORD,TRANSIT,TRANSIT,TRANSIT KOMBI 330CP 2200 TDCi (140ch),M10FRDVP034U214,FDE6UHFB1AD9ETGD,GO,non,9,103.0,M 6,"9,199999809","6,599999905",75.0,199.0,"0,460999995",,"0,268000007","0,305999994","0,003",2108,2224,"""715/2007*630/2012EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H2 TDI (109ch),M10VWGVPC47X402,2EC2KM4B1349ENEC24SA9,GO,non,8,80.0,M 6,"9,399999619","7,199999809",7900000095.0,208.0,"0,136999995",,"0,214000002","0,238000005","0,001",1982,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 110 CDI,M10MCDVP371C776,639/2KAA11280N2M4G2S29,GO,non,7,70.0,M 6,"9,199999809","6,5",75.0,198.0,"0,097000003",,"0,243000001","0,263000011","0,001",1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 37,M10MCDVPF184900,906AC35KNMD1350NMED22WA9,GO,non,10,120.0,M 6,"10,19999981","6,800000191",8.0,210.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2801,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 30 L1H1 TDI (136ch),M10VWGVPE306029,2EC1KN4C1319NNEB14SA7,GO,non,9,100.0,M 6,"8,600000381","6,900000095",75.0,197.0,"0,393000007",,"0,232999995","0,266000003","0,001",1976,2739,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 32,M10MCDVPF13M280,906AC30KNMD1302NNEC15TA9,GO,non,11,120.0,M 6,"10,80000019","6,800000191",8300000191.0,219.0,"0,086000003",,"0,230000004","0,263000011","0,003",2076,2185,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP3727127,639/2KAA31305N2M3J2T39,GO,non,10,120.0,M 6,"8,899999619","6,5",7300000191.0,192.0,"0,174999997",,"0,225999996","0,247999996","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 43,M10MCDVPF16P473,906AC35KMMD1349ELFB23WA9,GO,non,10,120.0,A 7,"9,600000381","6,900000095",7900000095.0,209.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2849,"""2005/55*2008/74EEV",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVPG13E393,639/2LBA71305N3M3K1W27,GO,non,9,100.0,M 6,"9,5","6,699999809",7699999809.0,203.0,"0,046",,"0,196999997","0,216000006",0,2586,2600,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 110 CDI,M10MCDVP6092273,639/2KAA11280N3M4B2S28,GO,non,7,70.0,M 6,"9,100000381","6,400000095",7400000095.0,195.0,"0,082999997",,"0,229000002","0,25","0,001",1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H1 TDI (109ch) BlueMotion,M10VWGVPE075994,2EC2KN4B1320ENEC25SA7,GO,non,7,80.0,M 6,"8,800000191","6,699999809",75.0,197.0,"0,202999994",,"0,214000002","0,238999993","0,001",1976,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP605U172,639/2LAB61305N3A1J2W37,GO,non,15,165.0,A 5,"10,89999962","7,099999905",85.0,224.0,"0,361000001",,"0,256999999","0,289000005",0,2586,2600,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H2 TDI (109ch) BlueMotion,M10VWGVPE05J657,2EC2KM4B1350NSED25WA9,GO,non,8,80.0,M 6,"9,300000191","7,300000191",8.0,209.0,"0,136999995",,"0,214000002","0,238999993","0,001",2279,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H3 TDI (163ch),M10VWGVPE04R497,2EC2KH4D1350EMEC2LXD9,GO,non,10,120.0,M 6,"10,10000038","6,599999905",7900000095.0,207.0,"0,185000002",0,"0,105999999",,0,2356,2859,"""595/2009*64/2012EURO6",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVP610Z488,639/2KAA71280N2M3A1U28,GO,non,9,100.0,M 6,"9,5","6,699999809",7699999809.0,203.0,"0,046",,"0,196999997","0,216000006",0,2186,2275,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H1 TDI (136ch),M10VWGVPC50S500,2EC2KN4C1349NNED24UA9,GO,non,9,100.0,M 6,"9,899999619","7,400000095",8300000191.0,218.0,"0,136999995",,"0,214000002","0,238000005","0,001",1976,2783,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H2 TDI (109ch),M10VWGVPC47G748,2EC2KM4B1350NLED24WD9,GO,non,8,80.0,M 6,"9,899999619","7,400000095",8300000191.0,218.0,"0,136999995",,"0,214000002","0,238000005","0,001",2219,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H2 TDI (136ch),M10VWGVPE063120,2EC2KM4C1349NNEC24VA9,GO,non,9,100.0,M 6,"9,399999619","7,199999809",7900000095.0,208.0,"0,202999994",,"0,214000002","0,238999993","0,001",1982,2805,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI 4x4,M10MCDVP603S718,639/2LAA33305N2A2F2U27,GO,non,11,120.0,A 5,"11,10000038","7,400000095",8800000191.0,232.0,"0,006",,"0,210999995","0,219999999",0,2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,CLASSE SLK,SLK 250,SLK 250 BVM6,M10MCDVP865J325,172K4S7M0LZAAB200,ES,non,12,150.0,M 6,"9,5","5,300000191",6900000095.0,160.0,"0,377000004","0,054000001","0,045000002",,"0,002",1475,1475,"""715/2007*566/2011EURO5",,CABRIOLET,SUPERIEURE,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVPG12H566,639/2KAA71305N1M3F1T28,GO,non,9,100.0,M 6,"9,399999619","6,599999905",7599999905.0,200.0,"0,046",,"0,196999997","0,216000006",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 319 CDI,M10MCDVPF17E462,906AC35KMNE1350ELFB23WB9,GO,non,13,140.0,A 7,"11,5","7,800000191",9199999809.0,243.0,"0,067000002","0,014","1,845999956",,"0,002",2586,2859,"""2005/55*2008/74EEV",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP6091685,639/2KAA31280N3M3D1T38,GO,non,10,120.0,M 6,"9,399999619","6,599999905",7599999905.0,200.0,"0,046",,"0,196999997","0,216000006",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 122 CDI,M10MCDVP0224765,639/2KAB61305N2A1C2S39,GO,non,15,165.0,A 5,"10,80000019","7,099999905",85.0,223.0,"0,352999985",,"0,252999991","0,272000015","0,002",1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI 4x4,M10MCDVP0221532,639/2KAA73280N3A2G2S29,GO,non,9,100.0,A 5,11,"7,300000191",8699999809.0,229.0,"0,061000001",,"0,228","0,240999997","0,001",1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVPG112807,639/2LBA31305N3M3G1V27,GO,non,10,120.0,M 6,"9,5","6,699999809",7699999809.0,203.0,"0,046",,"0,196999997","0,216000006",0,2356,2585,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP3754739,639/2LAA31305N1A2C2S27,GO,non,10,120.0,A 5,10,"6,800000191",8.0,211.0,"0,078000002",,"0,224000007","0,232999995","0,001",2025,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
TOYOTA,YARIS,YARIS,YARIS (99ch) 5P 1.33 VVT-i (Dynamic),M10JT0VP009P144,XP13M(a)NSP13F(MH)NSP130L-CHFNKW(4G),ES,non,5,73.0,M 6,"6,800000191","4,5",5400000095.0,123.0,"0,256999999","0,033","0,027000001",,,1100,1100,715/2007*143/2013EURO5,mars-14,BERLINE,INFERIEURE,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H2 TDI (163ch) BlueMotion,M10VWGVPC493478,2EC2KM4D1350ESEA25VE9,GO,non,10,120.0,M 6,8,"6,599999905",7099999905.0,187.0,"0,409000009",,"0,213","0,25","0,001",2279,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE A,A 180,A 180 CDI BVM6 FAP,M10MCDVPFZ8V796,245G1212M2AZAAB500,GO,non,5,80.0,M 6,"4,5","3,299999952",3799999952.0,98.0,"0,189999998",,"0,140000001","0,167999998",0,1395,1395,"""715/2007*195/2013EURO5",,BERLINE,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP6071662,639/2KAA31305N2M3J1T39,GO,non,10,120.0,M 6,"9,399999619","6,599999905",7599999905.0,200.0,"0,046",,"0,196999997","0,216000006",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
