lib_mrq,lib_mod_doss,lib_mod,dscom,cnit,tvv,cod_cbr,hybride,puiss_admin_98,puiss_max,typ_boite_nb_rapp,conso_urb,conso_exurb,conso_mixte,co2,co_typ_1,hc,nox,hcnox,ptcl,masse_ordma_min,masse_ordma_max,champ_v9,date_maj,Carrosserie,gamme,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
FERRARI,CALIFORNIA,CALIFORNIA,CALIFORNIA,M10FERVP0005125,F149CDEL,ES,non,40,360.0,D 7,"16,5","8,600000381",,270.0,"0,479000002","0,037999999","0,029999999",,"0,002",1875,1875,715/2007*566/2011EURO5,mars-14,CABRIOLET,LUXE,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 37,M10MCDVPU19B284,906AC35KMMC1349NMFA25UX9,GO,non,9,95.0,A 7,"9,800000191","7,099999905",,213.0,"0,093000002",,"0,263999999","0,27700001","0,001",2186,2355,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 32,M10MCDVPF154515,906AC35KMMC1349ENFC25TA9,GO,non,9,95.0,A 7,10,"7,300000191",,219.0,"0,100000001",,"0,246999994","0,252999991","0,001",2076,2185,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,GOLF,GOLF,GOLF 1.4 TSI (140ch) ACT DSG7,M10VWGVP459D621,AUAC2CPTAX0FD7FD7CW002N7MMOMLVR2,ES,non,7,103.0,A 7,"5,800000191","4,099999905",,110.0,"0,469999999","0,054000001","0,037",,0,1290,1290,"""715/2007*459/2012EURO6",,BERLINE,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 30 L2H2 TDI (163ch),M10VWGVPB309847,2EC1KM4D1319NMEB14VA7,GO,non,10,120.0,M 6,"8,899999619",7,,203.0,"0,409000009",,"0,213","0,25","0,001",2041,2739,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI 4x4,M10MCDVP6056791,639/2LBA33305N1A2G2U27,GO,non,11,120.0,A 5,"11,10000038","7,400000095",,232.0,"0,006",,"0,210999995","0,219999999",0,2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.5 E,M10MCDVP6069671,639/2LBC91305N3A4H7V27,ES,non,18,190.0,A 5,"16,5","9,5",,284.0,"0,226999998","0,030999999","0,029999999",,,2356,2585,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 37,M10MCDVPF16M399,906AC35KMMD1320NMEC25TB9,GO,non,11,120.0,M 6,"10,80000019","6,800000191",,219.0,"0,086000003",,"0,230000004","0,263000011",0,2088,2185,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVP610A790,639/2KAA71305N3A2J2U28,GO,non,9,100.0,A 5,"10,10000038","6,900000095",,214.0,"0,041999999",,"0,189999998","0,201000005","0,001",2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP605S716,639/2LBA31305N3M3F2W37,GO,non,10,120.0,M 6,"8,899999619","6,5",,193.0,"0,046",,"0,196999997","0,216000006",0,2586,2600,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 30 L2H2 TDI (163ch),M10VWGVPE29R878,2EC1KM4D1319NMEC14TA7,GO,non,10,120.0,M 6,"9,399999619","7,199999809",8.0,210.0,"0,386000007",,"0,222000003","0,266000003","0,001",2041,2739,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H2 TDI (163ch) BlueMotion,M10VWGVPE077547,2EC2KM4D1350NLEC25WB9,GO,non,10,120.0,M 6,"8,699999809","7,199999809",,203.0,"0,386000007",,"0,222000003","0,266000003","0,001",2219,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 43,M10MCDVPU197050,906AC35KHMC1350NSFA25UX7,GO,non,9,95.0,A 7,"9,800000191","7,099999905",,213.0,"0,093000002",,"0,263999999","0,27700001","0,001",2331,2355,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (163ch),M10VWGVPC488872,2EC2KM4D1320NMEB24SA7,GO,non,10,120.0,M 6,"8,899999619",7,,203.0,"0,409000009",,"0,213","0,25","0,001",2064,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H2 TDI (163ch) BlueMotion,M10VWGVPC49S007,2EC2KM4D1349ELEB25VB9,GO,non,10,120.0,M 6,"8,300000191","6,900000095",,195.0,"0,409000009",,"0,213","0,25","0,001",2219,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H3 TDI (136ch) BlueMotion,M10VWGVPE03P824,2EC2KH4C1350NMED25UD9,GO,non,9,100.0,M 6,"9,300000191","7,300000191",8.0,209.0,"0,136999995",,"0,214000002","0,238999993","0,001",2100,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 43,M10MCDVPF15C778,906AC35KMMC1349NSCC2KWB7,GO,non,9,95.0,A 5,"10,5","8,199999809",,241.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2999,"""2005/55*2008/74EEV",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE C,C 200,C 200 CDI BERLINE BVA7 FAP,M10MCDVPFY68000,204H0S1M0NRABA514,GO,non,7,100.0,A 7,"6,400000095","4,699999809",,140.0,"0,068000004",,"0,157000005","0,167999998",0,1590,1590,"""715/2007*630/2012EURO5",,BERLINE,SUPERIEURE,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H3 TDI (109ch) BlueMotion,M10VWGVPC458839,2EC2KH4B1350NLED25VB9,GO,non,8,80.0,M 6,"9,300000191","7,300000191",8.0,209.0,"0,136999995",,"0,214000002","0,238000005","0,001",2246,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H1 TDI (136ch) BlueMotion,M10VWGVPC50G585,2EC2KN4C1350ENEC25WA9,GO,non,9,100.0,M 6,"8,800000191","6,699999809",,197.0,"0,136999995",,"0,214000002","0,238000005","0,001",1976,2800,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,KOMBI,KOMBI,TRANSPORTER COMBI L2 2.0 TDI (114ch) BlueMotion,M10VWGVPD62D941,7HCGCAAD320X0LNFM52Z1116NVR27MJG0S,GO,non,7,84.0,M 5,"8,399999619","5,900000095",,179.0,"0,104000002",,"0,233999997","0,254000008",0,1976,1976,"""715/2007*195/2013EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 37,M10MCDVPF162936,906AC35KMMD1350EMFB25VB9,GO,non,11,120.0,A 7,"9,899999619","7,099999905",,216.0,"0,086999997",,"0,275000006","0,287",0,2356,2585,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,KOMBI,KOMBI,TRANSPORTER COMBI L2 2.0 TDI (102ch),M10VWGVPD62B551,7HCGCAAB280X0LNFM52Z1117NVR07MJG0S,GO,non,7,75.0,M 5,"9,5","6,099999905",,193.0,"0,151999995",,"0,174999997","0,216000006",0,1976,1976,"""715/2007*195/2013EURO5",,MINIBUS,MOY-SUPER,,,,
BMW,SERIE 3,320,"""320i xDrive Berline (jantes 16"""" 205/60)""",M10BMWVP018A175,3L3C316A150000,ES,non,10,135.0,A 8,"8,600000381","5,099999905",,149.0,"0,238999993","0,033","0,028000001",,0,1580,1580,"""715/2007*195/2013EURO6",,BERLINE,SUPERIEURE,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVPG10P055,639/2LBA31280N3M3F2U37,GO,non,10,120.0,M 6,"8,899999619","6,5",,193.0,"0,046",,"0,196999997","0,216000006",0,2186,2350,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
RENAULT,KANGOO TPMR,KANGOO,KANGOO TPMR,M10REHVP000R011,KW41B5B,FE,non,7,78.0,M 5,"13,39999962",9,,170.0,"0,796999991","0,075999998","0,02",,,1420,1507,715/2007*692/2008EURO5,mars-14,COMBISPACE,INFERIEURE,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVPG12T251,639/2KAA31305N2M3G1T28,GO,non,10,120.0,M 6,"9,399999619","6,599999905",,200.0,"0,046",,"0,196999997","0,216000006",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H2 TDI (163ch) BlueMotion,M10VWGVPE07A453,2EC2KM4D1350ENEC25WA9,GO,non,10,120.0,M 6,"8,699999809","7,199999809",,203.0,"0,386000007",,"0,222000003","0,266000003","0,001",1982,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVPG13P307,639/2LBA71280N1A2K2U27,GO,non,9,100.0,A 5,"10,10000038","6,900000095",,214.0,"0,041999999",,"0,189999998","0,201000005","0,001",2186,2350,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP608R262,639/2LAA31305N3M3D1S38,GO,non,10,120.0,M 6,"9,300000191","6,5",,198.0,"0,046",,"0,196999997","0,216000006",0,2075,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H1 TDI (163ch),M10VWGVPE09J097,2EC2KN4D1320NMEC24TA7,GO,non,10,120.0,M 6,"9,399999619","7,199999809",8.0,210.0,"0,386000007",,"0,222000003","0,266000003","0,001",2028,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 32,M10MCDVPF150705,906AC35KMMC1349NNCC2KWA9,GO,non,9,95.0,A 5,"10,5","8,199999809",,241.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2805,"""2005/55*2008/74EEV",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVPG10L730,639/2KAA31305N3M3J1V29,GO,non,10,120.0,M 6,"9,5","6,699999809",,203.0,"0,046",,"0,196999997","0,216000006",0,2356,2450,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 37,M10MCDVPF17C679,906AC35KNMC1320EMEB25SA9,GO,non,9,95.0,M 6,"10,30000019","6,599999905",,208.0,"0,48300001",,"0,221000001","0,287",0,2052,2075,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
FIAT,500,500,500 1.2 8V,M10FATVP001G525,312AXA1A00P,ES,non,4,51.0,M 5,"5,599999905","3,799999952",,104.0,"0,179000005","0,034000002","0,026000001",,,940,940,715/2007*692/2008EURO5,mars-14,BERLINE,ECONOMIQUE,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVPG09D556,639/2LAA31305N1M3D2S28,GO,non,10,120.0,M 6,"8,699999809","6,300000191",,187.0,"0,046",,"0,196999997","0,216000006",0,2025,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI 4x4,M10MCDVP373C555,639/2LAA33280N3A2D2U38,GO,non,11,120.0,A 5,"11,19999981","7,5",,234.0,"0,061000001",,"0,228","0,240999997","0,001",2186,2275,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (163ch) BlueMotion,M10VWGVPE06U923,2EC2KM4D1349EMEB25TA9,GO,non,10,120.0,M 6,"8,300000191","6,900000095",,195.0,"0,400999993",,"0,213","0,250999987","0,001",2064,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H3 TDI (136ch) BlueMotion,M10VWGVPE03J757,2EC2KH4C1350ESED25VA9,GO,non,9,100.0,M 6,"9,300000191","7,300000191",8.0,209.0,"0,136999995",,"0,214000002","0,238999993","0,001",2307,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVPG110223,639/2LAA31305N2M3F1U38,GO,non,10,120.0,M 6,"9,5","6,699999809",,203.0,"0,046",,"0,196999997","0,216000006",0,2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
OPEL,ASTRA SPORTS TOURER,ASTRA,ASTRA SPORTS TOURER 2.0 CDTI Start/Stop BVM6,M10PELVP275G220,P-J/SWDAHCC12BA1M3FPFA5,GO,non,9,121.0,M 6,"5,699999809","4,099999905",,124.0,"0,31099999",,"0,125","0,158000007",0,1664,1664,"""715/2007*459/2012EURO5",,BREAK,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP373R957,639/2LAA71305N2M3D2U27,GO,non,9,100.0,M 6,9,"6,599999905",,195.0,"0,174999997",,"0,225999996","0,247999996","0,001",2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (109ch),M10VWGVPC470635,2EC2KM4B1350EMED24SB9,GO,non,8,80.0,M 6,"9,899999619","7,400000095",,218.0,"0,136999995",,"0,214000002","0,238000005","0,001",2064,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP606Z722,639/2KAA31280N3A2C2S39,GO,non,10,120.0,A 5,"9,899999619","6,699999809",,208.0,"0,041999999",,"0,189999998","0,201000005","0,001",1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP6041083,639/2LAA71305N1A2D2U38,GO,non,9,100.0,A 5,"10,10000038","6,900000095",,214.0,"0,041999999",,"0,189999998","0,201000005","0,001",2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,CLASSE E,E 200,E 200 CDI BERLINE BVA7 FAP,M10MCDVPGU4G376,212KJ2S1M0NRCCA501,GO,non,7,100.0,A 7,"6,5","4,699999809",,139.0,"0,059999999",,"0,170000002","0,177000001",0,1845,1845,"""715/2007*195/2013EURO5",,BERLINE,LUXE,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H2 TDI (163ch),M10VWGVPC498483,2EC2KM4D1350ESEB24VB9,GO,non,10,120.0,M 6,"8,899999619",7,,203.0,"0,409000009",,"0,213","0,25","0,001",2279,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
FORD,FOCUS,FOCUS,FOCUS III SW 1600 FLEXIFUEL S&S (150ch),M10FRDVP034G757,DYBYUDA1L5CDAMC,FE,non,8,110.0,M 6,"11,39999962","6,5",,136.0,"0,296999991","0,059","0,013",,"0,001",1358,1358,"""715/2007*630/2012EURO5",,BREAK,MOY-INFER,,,,
LEXUS,RX450H,RX,RX 450h BREAK V6 3.5L hybride AWD,M10LEXVP000P388,HAL1(a)GYL15(W)GYL15R-AWXGKW(3J),EH,oui,15,183.0,V 0,"6,5",6,,145.0,"0,246000007","0,023","0,007",,,2185,2185,715/2007*195/2013EURO5,mars-14,TS TERRAINS/CHEMINS,LUXE,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVPG09K103,639/2KAA31280N2M3F2U29,GO,non,10,120.0,M 6,"8,899999619","6,5",,193.0,"0,046",,"0,196999997","0,216000006",0,2186,2200,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
CITROEN,DS3,DS3,DS3 CABRIO RACING BVM6,M10CTRVP011D401,SA5FD8/DEC,ES,non,12,152.0,M 6,"8,699999809","4,900000095",,149.0,"0,119000003","0,024","0,025",,"0,001",1231,1231,"""715/2007*195/2013EURO5",,BERLINE,INFERIEURE,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (109ch),M10VWGVPC47L365,2EC2KM4B1349EMEC24VA9,GO,non,8,80.0,M 6,"9,399999619","7,199999809",,208.0,"0,136999995",,"0,214000002","0,238000005","0,001",2064,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 37,M10MCDVPF15Z934,906AC35KMMC1350EMFB25WB9,GO,non,9,95.0,A 7,10,"7,300000191",,218.0,"0,086999997",,"0,275000006","0,287",0,2586,2859,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H2 TDI (136ch) BlueMotion,M10VWGVPE062313,2EC2KM4C1350ESED25WA9,GO,non,9,100.0,M 6,"9,300000191","7,300000191",8.0,209.0,"0,136999995",,"0,214000002","0,238999993","0,001",2279,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 37,M10MCDVPJ211511,906AC30KNMC1319NMFA15UA9,GO,non,9,95.0,A 7,"9,800000191","7,099999905",,213.0,"0,093000002",,"0,263999999","0,27700001","0,001",2186,2355,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP6048769,639/2LAB61280N1A1G2U37,GO,non,15,165.0,A 5,"10,89999962","7,099999905",,224.0,"0,361000001",,"0,256999999","0,289000005",0,2186,2350,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 32,M10MCDVPF13D562,906AC35KHMC1349EMCC2GWB9,GO,non,9,95.0,A 5,"10,5","8,199999809",,241.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2849,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 43,M10MCDVPF16P632,906AC35KMMD1349NLCB2GWB7,GO,non,11,120.0,A 5,"10,30000019","8,199999809",9.0,238.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2956,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H3 TDI (109ch),M10VWGVPC451480,2EC2KH4B1320NLEB24UA7,GO,non,7,80.0,M 6,"8,600000381","6,900000095",,197.0,"0,398000002",,"0,232999995","0,266000003","0,001",2246,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVPG11V897,639/2LBA71305N2M3D1T27,GO,non,9,100.0,M 6,"9,399999619","6,599999905",,200.0,"0,046",,"0,196999997","0,216000006",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP376K233,639/2KAA31305N2M3C1T29,GO,non,10,120.0,M 6,"9,399999619","6,599999905",,200.0,"0,174999997",,"0,225999996","0,247999996","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 32,M10MCDVPF17R183,906AC35KMMD1350NNEC25TB9,GO,non,11,120.0,M 6,"10,80000019","6,800000191",,219.0,"0,086000003",,"0,230000004","0,263000011",0,2076,2185,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP605L127,639/2LAB61305N3A1F2U27,GO,non,15,165.0,A 5,"10,89999962","7,099999905",,224.0,"0,361000001",,"0,256999999","0,289000005",0,2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H1 TDI (163ch),M10VWGVPE09P175,2EC2KN4D1320NNEC2LXA7,GO,non,10,120.0,M 6,"10,10000038","6,599999905",,207.0,"0,185000002",0,"0,105999999",,0,2356,2709,"""595/2009*64/2012EURO6",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVPG12S796,639/2LAA31280N3M3K1S38,GO,non,10,120.0,M 6,"9,300000191","6,5",,198.0,"0,046",,"0,196999997","0,216000006",0,2075,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP609J800,639/2KAA31305N1M3D2V28,GO,non,10,120.0,M 6,"8,899999619","6,5",,193.0,"0,046",,"0,196999997","0,216000006",0,2356,2525,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (163ch),M10VWGVPC48R880,2EC2KM4D1320NMEB24WA7,GO,non,10,120.0,M 6,"8,899999619",7,,203.0,"0,409000009",,"0,213","0,25","0,001",2064,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (163ch),M10VWGVPE06L756,2EC2KM4D1320NMEC2LXB7,GO,non,10,120.0,M 6,"10,10000038","6,599999905",,207.0,"0,185000002",0,"0,105999999",,0,2356,2709,"""595/2009*64/2012EURO6",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 4x4 213 CDI - 32,M10MCDVPF19S438,906AC35/4x4KMMC2349ESEE62WA9,GO,non,9,95.0,M 6,"11,10000038","7,099999905",,227.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2869,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE GLK,GLK 250,GLK 250 STATION WAGON 4MATIC BVA7,M10MCDVPCJ24866,204XH733P1NZAAA503,ES,non,13,155.0,A 7,"9,100000381","6,800000191",,180.0,"0,184","0,028999999","0,016000001",,0,1825,1825,"""715/2007*630/2012EURO6",,TS TERRAINS/CHEMINS,LUXE,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H3 TDI (163ch),M10VWGVPE042509,2EC2KH4D1350ESEB24UA9,GO,non,10,120.0,M 6,"8,899999619",7,,203.0,"0,400999993",,"0,213","0,250999987","0,001",2307,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVPG10R736,639/2KAA31320E2M3C1U29,GO,non,10,120.0,M 6,"9,5","6,699999809",,203.0,"0,046",,"0,196999997","0,216000006",0,2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
BMW,SERIE 3,335,335i Cabriolet,M10BMWVP001K906,3CDX715A,ES,non,20,225.0,M 6,"12,39999962","6,699999809",,205.0,"0,298999995","0,061000001","0,015",,"0,001",1810,1810,"""715/2007*692/2008EURO5",,CABRIOLET,SUPERIEURE,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (163ch),M10VWGVPC49P366,2EC2KM4D1350EMEB24SD9,GO,non,10,120.0,M 6,"8,899999619",7,,203.0,"0,409000009",,"0,213","0,25","0,001",2064,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 319 CDI,M10MCDVPJ85X691,906AC35KHNE1349EMEA23WX9,GO,non,13,140.0,M 6,"12,19999981","7,300000191",,240.0,"0,067000002","0,014","1,845999956",,"0,002",2586,2869,"""2005/55*2008/74EEV",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H3 TDI (163ch) BlueMotion,M10VWGVPE04L007,2EC2KH4D1320NLEB2MXA7,GO,non,10,120.0,M 6,"8,899999619","6,5",,194.0,"0,185000002",0,"0,105999999",,0,2356,2709,"""595/2009*64/2012EURO6",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP604J937,639/2LAB61305N1A1D2W27,GO,non,15,165.0,A 5,"10,89999962","7,099999905",,224.0,"0,361000001",,"0,256999999","0,289000005",0,2586,2600,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP603R001,639/2LAA31280N2A2J2S38,GO,non,10,120.0,A 5,"9,899999619","6,699999809",,208.0,"0,041999999",,"0,189999998","0,201000005","0,001",2050,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 122 CDI,M10MCDVP602K711,639/2KAB61305N2A1D2S39,GO,non,15,165.0,A 5,"10,89999962",7,,221.0,"0,361000001",,"0,256999999","0,289000005",0,1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP6097533,639/2KAA31280N1M3G2S38,GO,non,10,120.0,M 6,"8,699999809","6,300000191",,187.0,"0,046",,"0,196999997","0,216000006",0,1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H1 TDI (136ch),M10VWGVPC50U502,2EC2KN4C1349NNED24VA9,GO,non,9,100.0,M 6,"9,899999619","7,400000095",,218.0,"0,136999995",,"0,214000002","0,238000005","0,001",1976,2783,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE S,S 350,S 350 BLUETEC LIMOUSINE BVA7 FAP,M10MCDVPFX20324,221P1BDP0NZAAA500,GO,non,15,190.0,A 7,"7,099999905","4,800000191",,148.0,"0,414000005",,"0,072999999","0,116999999","0,001",1975,1975,"""715/2007*195/2013EURO6",,BERLINE,LUXE,,,,
